Date,Domain,City,Balance,Total_Transaction,Gender,Age,NumOfProducts,HasCrCard,Exited,EstimatedSalary
,,,,,,42,2,0,,198134.9
,,,,,,29,2,1,,50368.87
,,,,,,40,2,1,,108787
,,,,,,31,1,1,,33099.41
,,,,,,40,1,1,,124550.88
,,,,,,28,1,1,,5159.21
,,,,,,31,2,0,,48228.1
,,,,,,32,1,1,,108798.36
,,,,,,23,1,0,,21085.12
,,,,,,51,1,1,,28922.25
,,,,,,53,1,1,,62514.65
,,,,,,41,1,0,,177506.66
,,,,,,38,2,1,,90605.05
,,,,,,30,2,1,,132029.95
,,,,,,19,1,1,,176903.35
,,,,,,56,1,1,,29239.29
,,,,,,32,1,0,,153662.88
,,,,,,28,2,1,,154389.18
,,,,,,41,2,1,,166224.39
,,,,,,32,1,1,,21646.2
,,,,,,29,1,1,,171037.63
,,,,,,44,1,1,,112649.22
,,,,,,51,3,1,,193014.26
,,,,,,36,2,1,,118120.88
,,,,,,71,1,1,,25650.04
,,,,,,33,2,1,,113048.79
,,,,,,39,2,1,,87372.49
,,,,,,39,1,0,,146651.99
,,,,,,25,2,1,,8227.91
,,,,,,42,2,0,,57034.35
,,,,,,27,2,1,,93003.21
,,,,,,51,1,1,,165574.54
,,,,,,49,1,1,,13566.48
,,,,,,31,1,0,,82796.29
,,,,,,36,1,1,,119830.08
,,,,,,42,1,0,,72155.85
,,,,,,40,2,1,,62762.12
,,,,,,48,2,1,,183235.33
,,,,,,72,2,1,,105206.48
,,,,,,45,3,1,,22512.44
,,,,,,36,1,1,,122305.91
,,,,,,40,1,1,,173617.09
,,,,,,37,1,1,,160670.37
,,,,,,31,1,1,,158958.9
,,,,,,25,2,1,,93073.04
,,,,,,36,1,1,,67238.01
,,,,,,25,1,0,,172576.56
,,,,,,40,2,1,,122580.48
,,,,,,32,1,1,,149043.78
,,,,,,31,2,1,,105218.45
,,,,,,43,1,1,,78463.99
,,,,,,59,2,1,,160849.43
,,,,,,25,2,1,,87834.24
,,,,,,27,1,1,,166317.71
,,,,,,41,2,1,,137309.06
,,,,,,29,1,1,,166984.44
,,,,,,46,1,1,,166996.46
,,,,,,29,1,1,,188022.44
,,,,,,33,1,0,,194467.23
,,,,,,24,2,1,,125449.47
,,,,,,39,1,1,,137452.57
,,,,,,55,1,0,,123475.88
,,,,,,57,3,0,,38941.44
,,,,,,34,1,0,,177852.57
,,,,,,55,1,1,,31532.96
,,,,,,42,1,1,,136377.21
,,,,,,51,1,0,,130541.1
,,,,,,47,1,1,,65636.92
,,,,,,47,2,1,,193305.35
,,,,,,25,2,1,,47307.9
,,,,,,34,2,0,,100809.99
,,,,,,31,1,1,,109145.2
,,,,,,32,1,0,,91167.19
,,,,,,41,1,1,,175295.89
,,,,,,32,2,1,,127433.47
,,,,,,57,2,1,,71167.17
,,,,,,41,1,1,,111184.67
,,,,,,23,2,1,,141756.32
,,,,,,35,1,1,,72678.75
,,,,,,31,1,1,,172832.9
,,,,,,29,1,1,,158086.33
,,,,,,47,1,1,,168184.62
,,,,,,31,2,1,,72950.14
,,,,,,39,2,1,,48378.4
,,,,,,42,1,1,,23135.65
,,,,,,35,2,1,,65675.47
,,,,,,46,2,1,,170676.67
,,,,,,37,2,1,,27366.77
,,,,,,51,3,1,,152479.64
,,,,,,33,2,0,,105383.49
,,,,,,39,2,1,,48189.94
,,,,,,42,3,1,,100324.01
,,,,,,41,1,1,,65657.29
,,,,,,62,1,0,,17682.02
,,,,,,52,1,0,,111342.66
,,,,,,41,2,0,,134158.09
,,,,,,33,1,1,,79176.09
,,,,,,39,2,1,,83103.46
,,,,,,30,2,0,,63908.86
,,,,,,23,1,0,,90896.04
,,,,,,38,1,1,,76076.2
,,,,,,38,1,0,,103902.11
,,,,,,72,2,1,,142223.94
,,,,,,27,2,1,,147533.09
,,,,,,21,1,1,,169156.64
,,,,,,36,2,1,,141242.57
,,,,,,32,2,1,,149458.73
,,,,,,40,1,1,,86950.72
,,,,,,28,2,1,,176925.69
,,,,,,28,1,1,,40357.39
,,,,,,36,1,0,,26687.22
,,,,,,48,4,0,,78702.98
,,,,,,22,2,1,,176163.74
,,,,,,54,1,0,,4896.11
,,,,,,32,2,0,,114899.13
,,,,,,38,3,0,,92220.12
,,,,,,27,2,1,,6251.3
,,,,,,44,2,1,,43018.82
,,,,,,32,2,1,,27548.06
,,,,,,44,1,1,,120454.2
,,,,,,48,1,0,,133961.19
,,,,,,42,2,1,,131753.97
,,,,,,40,2,0,,38019.74
,,,,,,44,1,1,,28144.07
,,,,,,35,1,1,,45959.86
,,,,,,30,2,1,,189528.72
,,,,,,47,2,1,,170481.98
,,,,,,37,2,1,,94845.45
,,,,,,22,1,1,,161253.08
,,,,,,37,1,1,,115260.72
,,,,,,64,2,1,,60721.4
,,,,,,47,1,0,,121365.45
,,,,,,37,2,0,,101693.73
,,,,,,54,2,1,,54132.93
,,,,,,28,1,1,,10666.05
,,,,,,28,2,1,,41227.67
,,,,,,40,2,1,,10712.82
,,,,,,48,1,0,,98912.69
,,,,,,42,2,1,,197202.48
,,,,,,40,2,1,,150720.39
,,,,,,28,1,0,,74780.13
,,,,,,50,2,0,,79377.45
,,,,,,32,2,1,,8763.87
,,,,,,35,1,0,,177112.7
,,,,,,56,1,1,,85016.64
,,,,,,28,2,1,,88689.4
,,,,,,39,2,0,,95985.64
,,,,,,31,1,1,,166792.71
,,,,,,35,2,1,,68730.91
,,,,,,44,1,0,,146891.07
,,,,,,44,2,0,,148727.42
,,,,,,36,1,1,,43134.58
,,,,,,36,2,1,,40318.33
,,,,,,35,2,1,,97633.93
,,,,,,48,2,1,,65069.03
,,,,,,24,2,1,,166335
,,,,,,25,1,1,,121904.44
,,,,,,51,1,1,,175235.99
,,,,,,37,1,1,,56185.05
,,,,,,32,2,1,,131625.14
,,,,,,33,1,1,,152323.04
,,,,,,34,2,0,,165840.94
,,,,,,30,1,1,,176692.65
,,,,,,34,1,1,,121904.14
,,,,,,61,2,1,,123663.63
,,,,,,43,1,0,,119644.59
,,,,,,29,1,1,,66825.33
,,,,,,43,1,0,,94875.03
,,,,,,28,1,0,,76304.73
,,,,,,33,2,0,,39755
,,,,,,36,2,1,,180142.42
,,,,,,28,2,1,,83238.4
,,,,,,50,1,0,,5078.9
,,,,,,44,1,0,,132424.69
,,,,,,46,1,1,,109057.56
,,,,,,33,2,1,,115676.61
,,,,,,43,2,1,,149401.33
,,,,,,45,2,0,,89891.4
,,,,,,25,2,0,,82500.84
,,,,,,39,1,1,,6416.92
,,,,,,45,1,1,,189428.75
,,,,,,34,2,1,,178833.34
,,,,,,62,1,1,,42766.03
,,,,,,35,1,1,,90883.12
,,,,,,36,2,1,,80619.09
,,,,,,41,2,0,,120646.4
,,,,,,31,2,0,,41409.36
,,,,,,29,1,0,,112317.89
,,,,,,36,1,0,,152128.36
,,,,,,36,1,0,,177670.57
,,,,,,41,3,1,,189159.97
,,,,,,32,1,0,,159403.68
,,,,,,33,1,1,,149536.15
,,,,,,45,2,1,,155492.87
,,,,,,21,2,0,,24847.02
,,,,,,25,2,1,,115387.4
,,,,,,39,2,1,,171971.25
,,,,,,42,1,0,,126106.4
,,,,,,38,1,1,,28228.35
,,,,,,34,2,1,,138113.71
,,,,,,42,1,1,,43018.98
,,,,,,47,2,1,,83611.45
,,,,,,34,2,1,,118863.38
,,,,,,44,2,1,,91947.74
,,,,,,35,1,0,,94488.82
,,,,,,34,2,0,,47058.21
,,,,,,44,1,0,,44719.5
,,,,,,46,2,1,,174478.54
,,,,,,28,1,0,,45611.51
,,,,,,45,1,0,,73853.94
,,,,,,38,2,1,,196517.43
,,,,,,41,2,0,,92914.67
,,,,,,35,1,1,,31372.91
,,,,,,35,1,1,,109733.73
,,,,,,33,1,0,,36083.96
,,,,,,78,2,0,,188435.38
,,,,,,36,2,1,,169963.2
,,,,,,35,1,1,,69320.97
,,,,,,31,2,1,,36145.53
,,,,,,48,1,0,,137702.01
,,,,,,35,2,1,,71594.26
,,,,,,42,2,0,,65565.92
,,,,,,36,1,0,,101828.39
,,,,,,35,1,0,,39546.32
,,,,,,27,2,1,,110805.79
,,,,,,47,1,1,,2168.13
,,,,,,31,1,1,,190067.12
,,,,,,40,1,1,,77789.01
,,,,,,24,1,1,,127654.37
,,,,,,32,2,0,,79602.86
,,,,,,53,2,1,,80619.17
,,,,,,34,2,0,,160346.3
,,,,,,40,1,1,,109638.78
,,,,,,75,2,1,,1276.87
,,,,,,33,2,1,,49374.82
,,,,,,48,2,1,,31580.8
,,,,,,32,1,1,,20560.69
,,,,,,37,1,0,,84584.69
,,,,,,33,2,0,,15246.83
,,,,,,65,1,1,,32607.77
,,,,,,28,2,1,,155846.69
,,,,,,37,1,1,,3232.82
,,,,,,33,2,1,,177668.55
,,,,,,39,2,0,,134441.6
,,,,,,43,1,1,,111032.79
,,,,,,61,1,1,,45214.04
,,,,,,37,1,1,,67208.3
,,,,,,37,2,1,,80985.88
,,,,,,35,1,1,,167573.06
,,,,,,53,2,0,,160110.65
,,,,,,51,2,1,,127825.25
,,,,,,49,1,1,,123535.05
,,,,,,38,1,1,,41595.3
,,,,,,32,2,0,,97628.08
,,,,,,34,2,1,,91359.79
,,,,,,34,1,1,,97755.29
,,,,,,31,1,0,,182528.44
,,,,,,33,2,1,,142956.48
,,,,,,44,1,1,,10789.3
,,,,,,29,2,0,,130461.09
,,,,,,32,3,1,,190994.48
,,,,,,45,2,1,,159463.8
,,,,,,41,1,1,,57589.29
,,,,,,28,2,0,,40437.67
,,,,,,39,1,0,,56459.45
,,,,,,43,1,1,,39920
,,,,,,51,1,0,,148798.45
,,,,,,35,1,1,,63737.19
,,,,,,38,1,1,,154997.64
,,,,,,42,2,1,,34777.23
,,,,,,33,1,0,,93718.16
,,,,,,32,2,1,,133112.41
,,,,,,38,1,1,,175479.92
,,,,,,38,2,1,,96.27
,,,,,,33,2,1,,30804.68
,,,,,,44,1,0,,197193.49
,,,,,,26,2,1,,96792.15
,,,,,,41,2,1,,132719.8
,,,,,,31,2,1,,112157.31
,,,,,,38,2,1,,38015.34
,,,,,,39,2,1,,164018.98
,,,,,,40,2,1,,46774.94
,,,,,,39,2,1,,189664.43
,,,,,,34,1,1,,26106.39
,,,,,,36,1,1,,191535.11
,,,,,,35,1,1,,158937.55
,,,,,,56,1,1,,25222.6
,,,,,,42,1,1,,29296.74
,,,,,,46,1,1,,54394.28
,,,,,,39,2,1,,9234.06
,,,,,,35,1,0,,26796.73
,,,,,,42,1,0,,11796.89
,,,,,,28,2,1,,128461.29
,,,,,,38,2,1,,14278.18
,,,,,,36,2,1,,46811.77
,,,,,,35,3,1,,109393.19
,,,,,,38,3,1,,3966.5
,,,,,,34,1,1,,63173.64
,,,,,,29,1,1,,66367.33
,,,,,,36,2,1,,16274.67
,,,,,,40,2,1,,180553.48
,,,,,,65,1,1,,107563.16
,,,,,,62,1,1,,100941.57
,,,,,,50,2,1,,110230.4
,,,,,,22,2,0,,142331.85
,,,,,,30,2,1,,199099.51
,,,,,,67,2,1,,85890.16
,,,,,,38,1,0,,143938.27
,,,,,,31,2,0,,131644.41
,,,,,,31,2,1,,112395.98
,,,,,,38,2,1,,71856.3
,,,,,,25,2,1,,35770.84
,,,,,,37,2,1,,124364.63
,,,,,,35,2,1,,78101.29
,,,,,,37,1,0,,143096.49
,,,,,,25,2,1,,14073.11
,,,,,,38,2,1,,47388.41
,,,,,,19,2,0,,72306.07
,,,,,,50,1,1,,184839.7
,,,,,,40,1,1,,47886.44
,,,,,,33,1,0,,130474.03
,,,,,,35,3,0,,73181.39
,,,,,,42,1,1,,65706.86
,,,,,,57,1,1,,104379.36
,,,,,,50,1,0,,192146.63
,,,,,,37,2,1,,66977.68
,,,,,,44,1,1,,158742.81
,,,,,,50,1,1,,189414.74
,,,,,,39,2,1,,159130.32
,,,,,,49,1,0,,97640.2
,,,,,,58,1,1,,86022.09
,,,,,,52,1,1,,10014.72
,,,,,,41,3,1,,17384.21
,,,,,,27,1,1,,143315.57
,,,,,,40,3,1,,31669.18
,,,,,,28,2,0,,12761.16
,,,,,,42,1,1,,93429.95
,,,,,,31,1,1,,42012.55
,,,,,,32,1,1,,15798.7
,,,,,,46,2,1,,56408.14
,,,,,,29,1,1,,4696.44
,,,,,,26,2,1,,25042.1
,,,,,,43,1,1,,130442.08
,,,,,,38,1,1,,136521.82
,,,,,,41,2,1,,199108.88
,,,,,,31,2,0,,124596.63
,,,,,,44,2,0,,134394.78
,,,,,,38,1,0,,144275.39
,,,,,,42,2,1,,123410.23
,,,,,,45,1,1,,143298.06
,,,,,,60,1,1,,129562.74
,,,,,,35,2,1,,4595.05
,,,,,,29,1,1,,146715.07
,,,,,,44,2,1,,163558.36
,,,,,,28,2,0,,6947.09
,,,,,,37,2,1,,9170.54
,,,,,,40,1,1,,199674.83
,,,,,,44,1,1,,157166.79
,,,,,,28,2,1,,46072.52
,,,,,,38,2,0,,3524.69
,,,,,,27,1,0,,45563.94
,,,,,,33,2,0,,59103.13
,,,,,,29,2,1,,189558.44
,,,,,,38,2,0,,45779.9
,,,,,,61,1,1,,21859.06
,,,,,,24,2,0,,162699.7
,,,,,,42,2,1,,8567.18
,,,,,,41,1,1,,132943.88
,,,,,,36,1,1,,12916.32
,,,,,,37,1,1,,128799.86
,,,,,,42,1,1,,99347.8
,,,,,,35,1,1,,40980.87
,,,,,,19,1,1,,40368.65
,,,,,,35,1,0,,94738.54
,,,,,,29,2,1,,88842.8
,,,,,,36,1,1,,136934.91
,,,,,,61,1,1,,109356.53
,,,,,,29,2,0,,199635.93
,,,,,,41,1,1,,158408.23
,,,,,,43,2,1,,95936.84
,,,,,,63,1,1,,126688.83
,,,,,,27,2,1,,150850.29
,,,,,,30,1,0,,27802
,,,,,,41,1,1,,32430.94
,,,,,,52,1,1,,137332.37
,,,,,,68,1,1,,28601.68
,,,,,,26,2,1,,108411.66
,,,,,,40,2,0,,122518.5
,,,,,,38,2,1,,9015.07
,,,,,,71,1,0,,94433.08
,,,,,,33,2,1,,110371.84
,,,,,,60,1,1,,141364.62
,,,,,,34,2,1,,16245.25
,,,,,,42,1,0,,108348.94
,,,,,,33,2,0,,171668.2
,,,,,,32,2,1,,67364.42
,,,,,,73,2,0,,107867.38
,,,,,,29,2,1,,194310.1
,,,,,,34,2,0,,33950.08
,,,,,,28,2,0,,197588.32
,,,,,,26,1,1,,428.23
,,,,,,26,2,0,,34948.77
,,,,,,32,1,1,,82084.3
,,,,,,33,2,1,,64804.59
,,,,,,33,2,1,,83556.65
,,,,,,30,1,0,,71926.28
,,,,,,39,1,1,,122925.44
,,,,,,29,2,1,,13133.88
,,,,,,61,1,1,,62845.64
,,,,,,25,1,0,,28411.23
,,,,,,47,1,0,,28640.92
,,,,,,46,1,0,,156787.34
,,,,,,37,2,0,,125307.87
,,,,,,23,2,1,,131736.23
,,,,,,50,1,1,,128262.14
,,,,,,39,2,1,,91366.42
,,,,,,44,1,1,,82290.81
,,,,,,30,2,1,,66190.21
,,,,,,32,1,0,,23920.65
,,,,,,31,1,0,,45438.38
,,,,,,46,2,1,,93360.35
,,,,,,41,2,0,,14496.67
,,,,,,39,2,0,,168521.72
,,,,,,64,2,1,,103318.44
,,,,,,35,1,1,,87219.41
,,,,,,41,4,1,,197490.39
,,,,,,49,1,1,,126812.63
,,,,,,36,2,1,,94283.09
,,,,,,42,1,1,,46857.52
,,,,,,45,1,1,,81491.7
,,,,,,40,2,1,,129107.97
,,,,,,48,1,1,,49732.9
,,,,,,25,2,0,,88728.47
,,,,,,60,2,1,,86981.45
,,,,,,39,1,1,,3740.93
,,,,,,34,2,0,,67949.32
,,,,,,35,1,1,,147636.46
,,,,,,35,1,1,,188891.96
,,,,,,47,2,0,,25482.62
,,,,,,39,2,1,,18391.93
,,,,,,31,2,0,,140168.36
,,,,,,37,2,0,,161064.29
,,,,,,37,1,0,,183542.08
,,,,,,37,2,1,,194238.92
,,,,,,27,1,0,,7900.46
,,,,,,46,1,1,,51424.29
,,,,,,49,2,1,,152450.84
,,,,,,34,2,0,,55816.2
,,,,,,26,2,1,,32909.13
,,,,,,40,1,1,,100637.07
,,,,,,33,1,0,,142911.99
,,,,,,46,1,1,,26287.21
,,,,,,38,1,0,,60775.76
,,,,,,41,2,1,,146257.77
,,,,,,43,1,1,,28332
,,,,,,29,2,1,,100919.19
,,,,,,45,1,1,,102591.9
,,,,,,40,2,1,,25554.4
,,,,,,22,1,1,,152107.93
,,,,,,54,1,1,,69381.05
,,,,,,44,2,0,,101728.46
,,,,,,31,2,0,,89040.61
,,,,,,35,2,1,,16910.98
,,,,,,38,1,1,,150468.35
,,,,,,30,1,1,,177613.19
,,,,,,34,1,1,,120672.09
,,,,,,42,1,0,,77142.85
,,,,,,61,1,0,,127804.66
,,,,,,38,1,0,,158344.63
,,,,,,43,1,1,,167179.48
,,,,,,32,2,1,,15404.64
,,,,,,41,1,1,,156036.19
,,,,,,34,1,0,,144725.14
,,,,,,45,1,0,,22558.74
,,,,,,29,2,0,,147342.03
,,,,,,37,3,1,,85470.45
,,,,,,40,1,1,,194656.11
,,,,,,36,2,1,,48505.1
,,,,,,41,2,0,,101491.23
,,,,,,45,2,1,,164117.69
,,,,,,50,1,1,,124626.57
,,,,,,28,2,1,,34490.06
,,,,,,32,2,1,,90967.37
,,,,,,44,2,0,,24208.84
,,,,,,37,2,0,,174873.09
,,,,,,23,1,1,,170262.97
,,,,,,31,2,1,,112289.06
,,,,,,39,1,1,,93783
,,,,,,32,2,1,,150026.79
,,,,,,34,1,1,,102036.82
,,,,,,30,2,1,,898.51
,,,,,,40,1,1,,95124.4
,,,,,,45,2,0,,11514.39
,,,,,,36,1,0,,27468.72
,,,,,,29,1,1,,37092.43
,,,,,,51,1,1,,171587.9
,,,,,,44,1,0,,80828.78
,,,,,,35,1,1,,169287.99
,,,,,,36,1,0,,13197.44
,,,,,,31,2,1,,54439.53
,,,,,,49,1,1,,38186.85
,,,,,,39,1,1,,27274.6
,,,,,,66,1,1,,65758.19
,,,,,,36,2,1,,97767.63
,,,,,,40,1,1,,115468.84
,,,,,,42,1,1,,98293.14
,,,,,,36,1,0,,182059.28
,,,,,,33,2,0,,128538.05
,,,,,,71,2,1,,108841.83
,,,,,,29,2,1,,18581.84
,,,,,,48,2,0,,146821.42
,,,,,,40,2,0,,100727.68
,,,,,,26,2,1,,39356.38
,,,,,,42,2,0,,169921.11
,,,,,,55,1,1,,42364.75
,,,,,,27,2,1,,28823.04
,,,,,,42,3,0,,182436.81
,,,,,,38,1,1,,115700.2
,,,,,,32,2,1,,16725.53
,,,,,,57,2,1,,56875.76
,,,,,,39,2,1,,56214.09
,,,,,,45,2,1,,193412.05
,,,,,,37,2,0,,83263.04
,,,,,,54,1,0,,13404.4
,,,,,,45,1,1,,184474.15
,,,,,,30,1,1,,121124.53
,,,,,,50,1,0,,152567.75
,,,,,,35,2,1,,10722.54
,,,,,,38,2,0,,58010.98
,,,,,,35,2,1,,163440.8
,,,,,,38,1,1,,102606.92
,,,,,,47,1,1,,80591.18
,,,,,,33,2,1,,177362.45
,,,,,,60,1,1,,120257.7
,,,,,,32,1,1,,180622.02
,,,,,,42,2,0,,130404.53
,,,,,,38,1,0,,147797.54
,,,,,,41,1,0,,57844.26
,,,,,,30,2,1,,162523.66
,,,,,,40,2,1,,54495.82
,,,,,,41,2,0,,169183.66
,,,,,,43,1,0,,80262.91
,,,,,,69,1,0,,8751.59
,,,,,,34,2,1,,102628.98
,,,,,,29,1,1,,94823.95
,,,,,,37,1,0,,90821.66
,,,,,,47,2,1,,153194.32
,,,,,,35,2,1,,87310.59
,,,,,,51,1,1,,146411.41
,,,,,,36,3,1,,74048.1
,,,,,,62,1,1,,23386.77
,,,,,,29,2,1,,92898.17
,,,,,,35,2,1,,45956.05
,,,,,,37,3,1,,71738.56
,,,,,,32,1,1,,103560.98
,,,,,,37,2,1,,52367.29
,,,,,,27,1,1,,152916.05
,,,,,,26,1,0,,4410.77
,,,,,,49,1,1,,74771.22
,,,,,,32,2,1,,193817.63
,,,,,,37,1,1,,26793.82
,,,,,,29,2,1,,32526.64
,,,,,,35,1,1,,824
,,,,,,51,1,0,,85250.77
,,,,,,40,2,1,,83508.93
,,,,,,71,2,1,,173599.38
,,,,,,49,1,1,,79342.31
,,,,,,38,1,0,,57600.66
,,,,,,21,2,1,,56191.99
,,,,,,29,2,1,,6770.44
,,,,,,33,1,0,,101694.67
,,,,,,29,2,1,,69113.14
,,,,,,45,1,0,,172674.36
,,,,,,33,2,1,,26606.28
,,,,,,51,1,0,,53353.36
,,,,,,22,1,1,,63747.51
,,,,,,33,2,0,,190112.05
,,,,,,22,1,0,,110317.39
,,,,,,40,3,1,,148623.43
,,,,,,34,2,1,,125253.46
,,,,,,46,1,1,,101954.78
,,,,,,31,2,1,,168462.26
,,,,,,56,1,1,,26215.85
,,,,,,30,1,1,,97045.32
,,,,,,38,1,0,,53534.8
,,,,,,37,2,1,,8949.2
,,,,,,48,1,1,,163116.75
,,,,,,40,2,1,,140745.91
,,,,,,40,1,0,,171515.84
,,,,,,32,2,0,,150803.44
,,,,,,39,1,1,,76884.05
,,,,,,53,2,0,,170454.93
,,,,,,62,2,1,,143104.3
,,,,,,46,1,1,,55701.62
,,,,,,31,1,0,,186370.3
,,,,,,43,1,1,,24275.32
,,,,,,33,1,0,,50774.81
,,,,,,21,2,0,,154279.87
,,,,,,40,1,1,,68462.59
,,,,,,19,2,1,,91036.74
,,,,,,33,2,1,,83681.97
,,,,,,39,1,1,,199484.96
,,,,,,26,2,0,,152491.22
,,,,,,36,1,1,,134875.37
,,,,,,41,2,1,,184366.14
,,,,,,28,2,1,,189839.93
,,,,,,31,2,0,,175643.44
,,,,,,55,1,0,,3268.17
,,,,,,38,1,1,,47089.72
,,,,,,38,2,1,,46562.02
,,,,,,29,2,1,,62487.97
,,,,,,40,1,0,,181598.25
,,,,,,33,1,1,,64815.05
,,,,,,54,1,1,,70196.23
,,,,,,31,2,0,,160383.47
,,,,,,38,1,1,,35848.12
,,,,,,34,2,1,,87278.48
,,,,,,35,1,1,,94498.82
,,,,,,48,1,0,,133486.36
,,,,,,39,2,1,,73107.6
,,,,,,37,2,1,,195333.98
,,,,,,30,1,1,,121525.48
,,,,,,23,1,1,,173843.21
,,,,,,34,1,1,,185227.42
,,,,,,27,2,0,,125244.18
,,,,,,27,3,1,,163113.41
,,,,,,42,1,0,,123006.91
,,,,,,40,2,1,,40463.03
,,,,,,29,1,1,,131363.57
,,,,,,45,4,1,,188305.85
,,,,,,30,2,1,,143994.86
,,,,,,32,1,0,,89368.59
,,,,,,66,2,1,,158365.89
,,,,,,46,1,1,,78753.12
,,,,,,33,2,1,,100408.31
,,,,,,39,1,1,,24677.54
,,,,,,33,2,1,,39570.78
,,,,,,38,1,0,,155665.76
,,,,,,42,1,1,,168294.27
,,,,,,27,2,0,,87908.01
,,,,,,47,2,1,,191198.92
,,,,,,39,2,0,,191207.03
,,,,,,31,1,1,,128954.05
,,,,,,28,1,0,,59905.29
,,,,,,49,2,1,,162012.6
,,,,,,36,2,0,,19231.98
,,,,,,54,1,1,,175749.36
,,,,,,44,3,1,,60533.96
,,,,,,48,1,1,,137508.42
,,,,,,39,2,0,,189430.86
,,,,,,39,1,0,,6723.66
,,,,,,53,2,1,,41371.68
,,,,,,43,1,0,,125140.72
,,,,,,36,1,1,,143683.75
,,,,,,32,2,1,,170770.44
,,,,,,30,2,0,,157397.57
,,,,,,46,1,1,,50595.15
,,,,,,47,1,1,,50390.98
,,,,,,41,1,1,,163150.03
,,,,,,34,1,0,,138280.17
,,,,,,37,2,0,,135067.02
,,,,,,22,1,1,,163534.75
,,,,,,31,2,0,,86657.48
,,,,,,38,1,0,,162087.82
,,,,,,30,2,1,,28879.3
,,,,,,41,2,1,,169203.51
,,,,,,33,2,1,,102426.12
,,,,,,53,1,1,,54676.1
,,,,,,55,2,1,,18369.33
,,,,,,43,1,0,,159888.1
,,,,,,40,2,0,,167636.15
,,,,,,32,2,1,,138889.15
,,,,,,45,1,1,,199392.14
,,,,,,35,1,1,,189560.43
,,,,,,44,1,0,,17375.27
,,,,,,57,3,1,,140225.14
,,,,,,41,2,0,,61018.85
,,,,,,29,1,1,,51907.72
,,,,,,31,1,1,,47018.75
,,,,,,33,1,0,,33700.52
,,,,,,39,1,1,,59636.43
,,,,,,38,1,1,,157147.59
,,,,,,76,1,1,,191393.26
,,,,,,40,1,0,,199862.75
,,,,,,33,2,1,,20016.59
,,,,,,48,1,1,,30635.52
,,,,,,32,2,0,,117832.88
,,,,,,42,1,1,,22497.1
,,,,,,40,1,1,,747.88
,,,,,,35,1,0,,76870.81
,,,,,,30,1,1,,107848.24
,,,,,,43,1,1,,103726.71
,,,,,,37,2,1,,178268.36
,,,,,,28,1,0,,126281.83
,,,,,,29,2,0,,196651.72
,,,,,,35,1,0,,5962.3
,,,,,,37,2,1,,21928.81
,,,,,,49,1,0,,127022.87
,,,,,,37,1,1,,162763.01
,,,,,,45,1,1,,113950.51
,,,,,,44,2,0,,104930.46
,,,,,,38,1,0,,52337.97
,,,,,,40,1,0,,179964.55
,,,,,,41,1,1,,83753.64
,,,,,,24,2,0,,182913.95
,,,,,,31,2,1,,166720.28
,,,,,,37,2,1,,192721.98
,,,,,,37,1,1,,180241.44
,,,,,,28,2,1,,48475.12
,,,,,,41,2,1,,126551.48
,,,,,,33,1,1,,64872.55
,,,,,,35,1,1,,98031.53
,,,,,,25,1,1,,93524.22
,,,,,,35,2,1,,56991.66
,,,,,,53,1,0,,183980.56
,,,,,,32,2,1,,130234.63
,,,,,,27,1,1,,32454.26
,,,,,,32,1,1,,75396.43
,,,,,,45,2,0,,167756.45
,,,,,,35,2,1,,24799.47
,,,,,,59,1,1,,60429.43
,,,,,,62,2,1,,74241.09
,,,,,,20,2,0,,78310.82
,,,,,,28,2,1,,119419.37
,,,,,,31,1,0,,91305.77
,,,,,,37,3,0,,25136.95
,,,,,,30,1,1,,193880.6
,,,,,,41,1,1,,47856.78
,,,,,,19,1,1,,4491.77
,,,,,,22,1,1,,101311.95
,,,,,,24,2,0,,38830.72
,,,,,,31,2,1,,26817.23
,,,,,,28,1,1,,199727.72
,,,,,,24,2,1,,67445.85
,,,,,,33,2,1,,161002.29
,,,,,,38,2,1,,20778.39
,,,,,,45,1,1,,41042.4
,,,,,,26,2,1,,67484.16
,,,,,,37,1,1,,121763.68
,,,,,,48,1,1,,157358.43
,,,,,,59,1,1,,110275.17
,,,,,,38,2,0,,43801.27
,,,,,,34,1,0,,9085
,,,,,,30,2,0,,143086.09
,,,,,,35,2,0,,100556.98
,,,,,,35,1,1,,140000.29
,,,,,,52,1,1,,186775.25
,,,,,,35,1,1,,133570.43
,,,,,,33,1,0,,154990.58
,,,,,,27,2,0,,27654.44
,,,,,,46,1,0,,137763.93
,,,,,,41,1,1,,25723.73
,,,,,,44,2,0,,186285.52
,,,,,,50,2,1,,142208.5
,,,,,,44,1,0,,169862.01
,,,,,,33,1,1,,41365.85
,,,,,,40,2,1,,30812.84
,,,,,,39,2,1,,155023.93
,,,,,,36,2,1,,159416.58
,,,,,,37,2,0,,76259.23
,,,,,,34,2,1,,105965.25
,,,,,,27,1,0,,50743.83
,,,,,,32,2,1,,147720.27
,,,,,,27,1,1,,167387.36
,,,,,,26,2,0,,95159.13
,,,,,,46,1,1,,4654.28
,,,,,,45,1,1,,130376.68
,,,,,,29,1,1,,173486.39
,,,,,,31,2,1,,93881.75
,,,,,,46,2,1,,36376.97
,,,,,,37,2,1,,128499.94
,,,,,,69,2,0,,105898.69
,,,,,,40,2,1,,11959.03
,,,,,,36,1,0,,98810.78
,,,,,,41,2,1,,65906.07
